0.08307892,-0.87920562,0.91838563
0.25448044,-1.21141053,0.74930334
0.28912173,-1.23134209,0.71477829
0.0728072,-0.92041504,0.9287733
0.24482764,-1.24156199,0.75950592
0.28652773,-1.2533011,0.71765682
0.0678734,-0.94273368,0.93339032
0.23993217,-1.25028381,0.76347298
0.28000456,-1.25429949,0.72417681
